id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3813398,1,2016-03-22 22:35:31,2016-03-22 22:41:15,1,-73.9891586303711,40.75298690795898,-74.00553894042969,40.73887634277344,N,344
id0112070,2,2016-04-30 22:03:23,2016-04-30 22:06:17,2,-73.95523834228516,40.76884841918945,-73.95813751220702,40.77312850952149,N,174
id0054578,1,2016-06-08 21:42:13,2016-06-08 21:52:09,1,-73.96672058105469,40.76991653442383,-73.94744873046875,40.77528381347656,N,596
id3570508,1,2016-03-15 10:21:28,2016-03-15 10:41:09,2,-73.98228454589844,40.7681999206543,-73.97801208496094,40.751068115234375,N,1181
id2952272,2,2016-04-27 09:28:21,2016-04-27 09:42:01,1,-73.97483825683594,40.78296661376953,-73.93978118896483,40.84097290039063,N,820
id3413393,2,2016-01-25 21:40:01,2016-01-25 21:46:55,1,-73.98220825195312,40.76811981201172,-73.99611663818358,40.753700256347656,N,414
id0823435,2,2016-03-19 01:20:01,2016-03-19 01:37:02,1,-74.00029754638672,40.71113967895508,-73.98194122314453,40.76911926269531,N,1021
id0606104,2,2016-06-24 01:03:49,2016-06-24 01:15:59,6,-73.8708724975586,40.77374649047852,-73.95430755615234,40.71902465820313,N,730
id2814984,1,2016-06-02 16:48:54,2016-06-02 16:58:14,1,-73.99385070800781,40.76225662231445,-73.98201751708984,40.76664352416992,N,560
id3878816,2,2016-04-17 02:25:03,2016-04-17 02:34:23,5,-73.98686981201173,40.71960830688477,-73.95747375488281,40.71812057495117,N,560
id1942347,1,2016-01-04 18:17:20,2016-01-04 18:22:06,1,-73.96690368652342,40.76727294921875,-73.97191619873048,40.75954818725585,N,286
id1207558,1,2016-05-12 21:55:34,2016-05-12 22:21:32,1,-73.7767333984375,40.64516830444336,-73.91165161132812,40.70596694946289,N,1558
id2019893,2,2016-04-26 06:11:41,2016-04-26 06:17:03,3,-73.99688720703125,40.74219131469727,-73.98247528076173,40.75993347167969,N,322
id2575446,1,2016-06-19 09:55:40,2016-06-19 10:03:03,2,-73.98780822753906,40.7557373046875,-73.97988891601562,40.76554870605469,N,443
id0394946,1,2016-03-16 23:06:45,2016-03-16 23:16:28,1,-73.99787139892578,40.74615097045898,-73.97730255126955,40.784629821777344,N,583
id1868530,1,2016-05-20 19:01:48,2016-05-20 19:23:08,1,-73.97372436523438,40.76316833496094,-73.99083709716798,40.74549865722656,N,1280
id2087588,2,2016-05-03 18:50:06,2016-05-03 19:03:24,5,-73.99884033203125,40.73445510864258,-73.98098754882812,40.75030517578125,N,798
id0731416,2,2016-06-16 11:11:06,2016-06-16 11:40:50,1,-73.77896881103516,40.647361755371094,-73.8296890258789,40.71303939819336,N,1784
id3133710,1,2016-03-19 22:09:25,2016-03-19 22:13:06,1,-73.99423217773438,40.741249084472656,-73.99533081054686,40.74962997436523,N,221
id0382926,2,2016-05-26 19:22:14,2016-05-26 19:34:55,1,-74.0000991821289,40.76089859008789,-74.00900268554686,40.732585906982415,N,761
id1632403,1,2016-06-21 22:22:14,2016-06-21 22:26:08,1,-73.9876480102539,40.76048278808594,-73.9770278930664,40.76518630981445,N,234
id1507942,1,2016-01-10 17:54:43,2016-01-10 18:07:58,1,-73.97467041015625,40.75205612182617,-74.01213836669923,40.71695327758789,N,795
id1751730,1,2016-05-29 21:37:42,2016-05-29 21:59:27,1,-73.92407989501955,40.74399948120117,-73.9990692138672,40.74244689941406,N,1305
id2969048,1,2016-03-15 22:56:30,2016-03-15 23:01:00,2,-73.98643493652342,40.73047256469727,-73.99189758300781,40.73283767700195,N,270
id3044235,2,2016-03-19 21:09:43,2016-03-19 21:18:24,1,-73.96453857421875,40.75646591186523,-73.9811248779297,40.76281356811523,N,521
id3105039,2,2016-03-24 18:30:07,2016-03-24 18:32:10,2,-73.976806640625,40.76490020751953,-73.98033905029298,40.76753616333008,N,123
id2299069,2,2016-04-08 00:26:47,2016-04-08 00:35:37,4,-73.98326873779298,40.75776290893555,-73.96813201904298,40.75731658935547,N,530
id1772192,1,2016-03-20 19:25:47,2016-03-20 20:01:01,1,-73.7767562866211,40.6453857421875,-73.985595703125,40.73126602172852,N,2114
id3579210,2,2016-01-25 21:05:42,2016-01-25 22:01:52,1,-73.78208923339844,40.64464950561523,-73.9742431640625,40.78976058959961,N,3370
id2470556,2,2016-06-25 11:01:21,2016-06-25 11:18:26,1,-73.98628997802734,40.76719284057617,-73.97319030761719,40.74615859985352,N,1025
id3660750,2,2016-06-16 14:10:08,2016-06-16 14:15:12,1,-73.9755630493164,40.75534057617188,-73.9712905883789,40.76102828979492,N,304
id0627179,2,2016-02-05 05:48:08,2016-02-05 05:56:46,6,-74.00110626220702,40.73926162719727,-73.9818115234375,40.72459030151367,N,518
id2743455,2,2016-03-17 20:33:17,2016-03-17 20:40:44,2,-73.98007202148438,40.78400039672852,-73.94476318359375,40.83440780639648,N,447
id3481094,1,2016-04-18 17:23:58,2016-04-18 17:27:22,1,-73.97256469726562,40.75851058959961,-73.98038482666014,40.759765625,N,204
id1240888,1,2016-02-19 12:29:56,2016-02-19 12:40:48,1,-73.98128509521484,40.75954818725585,-73.98751068115234,40.78030776977539,N,652
id1850357,2,2016-03-13 19:38:04,2016-03-13 19:52:20,1,-74.0003433227539,40.72134017944336,-73.99971008300781,40.738563537597656,N,856
id1282615,2,2016-05-01 11:49:32,2016-05-01 11:54:59,2,-73.99903106689453,40.73929977416992,-74.00650787353516,40.72153091430664,N,327
id3600299,1,2016-01-18 15:52:47,2016-01-18 16:01:42,3,-73.97762298583984,40.77924346923828,-73.978759765625,40.75917053222656,N,535
id0015493,1,2016-06-12 05:11:44,2016-06-12 05:52:35,1,-74.00548553466798,40.72861862182617,-73.64342498779298,40.67037963867188,N,2451
id0671052,1,2016-04-24 00:19:46,2016-04-24 00:25:32,2,-73.98075103759766,40.729888916015625,-73.98412322998048,40.725410461425774,N,346
id0702699,2,2016-01-04 21:09:10,2016-01-04 21:19:26,1,-73.97846221923827,40.783058166503906,-73.95265197753906,40.79991912841797,N,616
id0862403,2,2016-04-08 07:05:14,2016-04-08 07:19:43,1,-73.9823989868164,40.77749252319336,-73.93962097167969,40.80526351928711,N,869
id1442956,2,2016-01-12 09:07:30,2016-01-12 09:30:52,5,-74.00546264648438,40.74573135375977,-73.96363830566406,40.758689880371094,N,1402
id1859156,1,2016-02-17 00:54:13,2016-02-17 01:36:27,3,-73.96925354003906,40.75404739379883,-73.5935821533203,41.04386520385742,N,2534
id1774111,1,2016-06-16 08:38:03,2016-06-16 08:45:24,1,-73.98827362060547,40.774810791015625,-73.99612426757811,40.76163101196289,N,441
id1333989,1,2016-04-11 10:59:10,2016-04-11 11:05:30,1,-73.98369598388672,40.74443054199219,-73.97832489013672,40.737735748291016,N,380
id3812910,2,2016-05-25 13:50:26,2016-05-25 13:59:58,1,-73.98200225830078,40.73651123046875,-74.01271057128906,40.70217895507813,N,572
id3740726,1,2016-05-20 10:53:52,2016-05-20 11:15:35,2,-74.01274871826173,40.71712112426758,-73.95578765869139,40.76436233520508,N,1303
id3030554,1,2016-01-26 02:01:09,2016-01-26 02:24:31,1,-73.98812866210938,40.74602127075195,-73.92371368408203,40.76794815063477,N,1402
id2891699,2,2016-03-17 11:51:09,2016-03-17 12:09:37,5,-73.99420928955078,40.76163864135742,-74.01199340820312,40.71892929077149,N,1108
id3498529,1,2016-02-24 16:25:29,2016-02-24 16:30:04,1,-73.975341796875,40.7879295349121,-73.97747802734375,40.78287124633789,N,275
id0244668,1,2016-02-13 21:41:23,2016-02-13 21:53:40,4,-73.99302673339844,40.733497619628906,-74.00725555419923,40.73387908935547,N,737
